id,username,text,Hate
1.84E+18,Wolf_Obermaier,"@elonmusk Because Donald Trump is unacceptable as a person. The GOP's political positions could easily have a majority and win the presidency. Replace Trump with Optimus, add a little AI and the matter is settled.",0
1.84E+18,Mapski3,America wake up and think about it! Everyone who joins President Trump! Does so to unite and make America better for all! Those who join Kamala Chameleon does so For only one reason Hate!,1
1.84E+18,NewAsClothing,"Harris Walz Yard Sign w Stake, Double Sided Kamala Harris Yard Sign, We Are Not Going Back, Harris 2024 Madam President, Kamala Harris 2024 - Harris Walz Sign https://t.co/noKHUeeF3U",1
1.84E+18,demtothebone,"@alaskahelo @JoshEakle Your arrogance is breathtaking. You clearly live the fact free MAGA lifestyle. Enjoy the bubble, bro and don't bother those of us who are attached to reality.",0
1.84E+18,Gary04317416,Hurricane Helena. As Horrible as it was. Has shown the American People just what type of person they are getting ready to vote for next month. Kamala Harris has shown America what they can expect from her Presidency. I doubt she'll get many votes from North Carolina or Tennessee,0
1.84E+18,RobertR41182121,"Was the killing of #Soleimani an act of #diplomacy ?
 #RFK says in this video, that DT is a the #epitome of diplomacy !
 
 RFK Jr. Mocks Kamala Harris's 'I Was Born In The Middle Class' Refrain https://t.co/RXyRbNtpOv https://t.co/4lQSBKZCGH",0
1.84E+18,Connectionary,"The @GovStitt admin is as bad as any Democrat administration we've seen. Especially the AG. The dysfunction is rubbing Oklahomans the wrong way, regardless of political affiliation. The attack on Swadley's, an Oklahoma icon, will be remembered @GOP.
 
 https://t.co/gi0LVrK6Ah",0
1.84E+18,kappennu,"@KamalaHQ As an European citizen,I and by far most of the European people, are chearing your opinion, Bruce. Thank you for your statement. We support Kamala Harris and Tim Walz in there effort to be the next President and vice-president of your great Country.",0
1.84E+18,JCard70,"@realDonaldTrump MAGA WOMEN!!!!
 
 TRUMP WILL SHOVE YOU BACK INTO THE KITCHEN! 
 YOU ARE NOT TO BE HEARD OR TO BE SEEN, JUST TO COOK AND TO CLEAN
 
 TRUMP SHOULD NOT BE IN CHARGE OF YOUR BODY OR YOUR PERIOD OR YOUR PREGNANCY
 
 WHY ARE YOU OK WITH THIS?
 
 ALL THE WOMEN BEFORE YOU THAT HAVE FOUGHT FOR YOU https://t.co/DrUliwAcKc",1
1.84E+18,leftcoastbabe,"Again, media.
 
 Google how many bills North Carolina GOP controlled legislature passed just against building &amp; environmental regulation. Gov. Cooper often vetoes them but with a gerrymandered majority, GOP can override.
 
 19 in 2023 alone.
 
 https://t.co/L98uAXPXA4",0
1.84E+18,MilaLovesJoe,It's just crazy that it took a billionaire to come around and change the entire composition of the Republican Party from the party of rich country club corporate types to a party of working class people of all walks of life.,0
1.84E+18,BlazingScot,"Jared Polis with the help of Kamala Harris and their shared obsession of Illegal Aliens first, American Citizens last policies have made the once beautiful state of Colorado an absolute nightmare! No child is safe in Colorado, or anywhere in America from any of these criminals!",1
1.84E+18,Temoge,VP Kamala Harris and Congresswoman Liz Cheney Live from Ripon Event | Ha... https://t.co/2BPndvpwr1 via @YouTube,0
1.84E+18,AdamFDormer,"@7Veritas4 I hope once Trump is finished, Liz Cheney will return to politics to rebuild the GOP from the ground up. Democracies to function need at least two parties of relatively even standing. There are good people I'm sure in the GOP. Trump has bullied too many into kissing the ring.",0
1.84E+18,ThatsForQuakers,"@blacknredtext ""Mine cost 45 bucks and nobody's going to stab me, drag me behind the dumpster and leave me for dead over it. I'll keep my money in bitcoin, thank you.""",1
1.84E+18,GrayConnolly,"@bdomenech Noting RFK jr's presence in this race in 2024, these were all his positions that RFK sr adopted in 1968 &amp; the last of which cost him his life",0
1.84E+18,PrgmaticPolitic,"@TheRealThelmaJ1 MAGA is losing their minds. Between this and the Trump evidence being unsealed, the stench of their party is something akin to rotting bodies at this point.",1
1.84E+18,aliceyeates76,@WarClandestine @elonmusk Kamala Harris should go to jail for the rest of her life for treason,1
1.84E+18,olhowling_husky,"@briandelancey @julie_kelly2 @KamalaHQ She was at Intel mtg at Capitol in AM.
 Left Capitol at end of mtg and was at DNC HQs next to Capitol complex During riot. 
 she returned to Capitol to witness certification in senate.",0
1.84E+18,RealDraculaCall,"Added more to my position on #TrumpForce47 
 
 This is way undervalued at current marketcap of 650k 
 
 #TF47 is the official army of Trump supporters, DJT posts about it all the time on all his social media channels. 
 
 This has potential to be next $MAGA $TRUMP $FIGHT 
 
 X: @TF47eth https://t.co/O1N4s5vLIa",0
1.84E+18,JohnWal47528787,"@MarioNawfal I hope people digest what you laid out! When Trump ran in 2016 , he wanted to revamp the Republican party, remove the war hawks and establishment in order to stop the endless action or wars around the world! So these republican never Trumpers lost their elections and are",0
1.84E+18,MyBloggerLife,"She is our only chance': Giuliani's daughter gets emotional as she backs Kamala Harris 
 Source: Raw Story https://t.co/7gtbn3s983",0
1.84E+18,DaddyLJS,"Liz Cheney making America great again after the disasterous #Trump era.
 
 Retweet so all Russian #MAGA operatives can see what #Cheney is doing to #SaveAmerica 
 
 #HarrisWalz2024 
 #HarrisForThePeople 
 #HarrisforTheUsa",0
1.84E+18,Thomas_ApolloX,"@AltCryptoGems And Friday is green for $MAGA
 
 Politifi season is kicking off!
 
 Did you position accordingly with @MAGACoinX ?
 
 https://t.co/rGKG5sbWxc",0
1.84E+18,Maya09522758287,"@elonmusk Elon will find the next baby mama in the rally, a MAGA beauty. https://t.co/k3DCvbvLc8",0
1.84E+18,ronda46257,"Mother Nature doesn't discriminate when she ravages towns, but Kamala Harris discriminates when it time to heal from that force of nature.",1
1.84E+18,wcmmifl,"@RadioGenoa Now take away her driving license and beat her publicly in the street to the enjoyment of all men. Then their goals have been met. Liberal white women, this is what you are pushing to have implemented everywhere. This is why we must vote MAGA/MAHA. We honor &amp; respect our women.",1
1.84E+18,DigitalVagrant,"@Dilligaf_666 @POTUS @JoeBiden @KamalaHarris I forget how much illegal aliens with previous convictions for rape, murder and violent assault get given when they land.
 
 Someone remind me, please?
 
 #MAGA #TrumpToSaveAmerica",1
1.84E+18,the_harald22976,Today MAGA capacity: partly cloudy and chance of stupid af. https://t.co/mLggJOHu6V,1
1.84E+18,ram_khileri,"@elonmusk It's interesting to note that Vice President Kamala Harris recently poked fun at Trump during a fundraiser in LA, commenting on his crowd sizes and rambling speeches. She even visited the US-Mexico border to showcase her stance on immigration, which seems to have gotten under",0
1.84E+18,DavidLawson120,"Kamala Harris took an oath to protect and defend we the people. She has done neither. Instead, she has invited 425,000 illegal convicts in to live among us and prey upon us. She needs to be charged with treason immediately as they continue to poor in! https://t.co/E4eW2ZSpBm",1
1.84E+18,TrueCdnDude,"@atrupar And Marjorie, what is the GOP going to do about the impact of climate change? Actually we all know the answer to that question, we don't need to hear your lies, because this is the GOP's plan. https://t.co/6XouHXAp1r",0
1.84E+18,ArthurH34181914,"@charliekirk11 though this is tragic, what is so encouraging to me is to see a rise in black America abandoning the corruption of the morally repugnant democratic party.",1
1.84E+18,lotusgdess,@ArtemisBSG @ericgarland I don't believe that many GOP can jump ship &amp; the election be this close. I do not believe everything these polls &amp; MSM say about the race.,0
1.84E+18,KateSwak,The past 3 1/2 years under Joe Biden and Kamala Harris have been disastrous! Its heart breaking watching the greatest country in the world fall into a country that I no longer recognize!,0
1.84E+18,dreamalotmusic,"Yea, but you can't be half MAGA.
 
 You gotta be ALL IN or you're considered a ""RINO"" or a communist or a Marxist or some 
 
 Speaking of... https://t.co/XcT7JKQgJe",0
1.84E+18,Deb19078945,"I do not think suburban women will be voting for Kamala Harris after seeing this.
 this could be you next.",0
1.84E+18,Gringz,Donald Trump is leading Kamala Harris on social media https://t.co/NAT6RpGVeA,0
1.84E+18,MyBloggerLife,"Kamala Harris Gets Georgia Boost as 120,000 New Voters Sign Up 
 Source: Newsweek https://t.co/wwHoW0qqkv",0
1.84E+18,wayne_kag,@VP God you're repulsive Kamala. Fake AF.,1
1.84E+18,undercoverme112,"@blakeaspenne Maga had never been republican.
 You don't understand that.
 You support an orange diaper stain rapist traitor.",1
1.84E+18,_Eric_Larson,@wman132 All political! US PROPAGANDA FOCUSED AND DIRECTED CHAOS! AGENDA-DEMOCRATIC PARTY DISMANTLE AMERICAS CONSTITUTION RIGHTS AND FREEDOM! GIVING UNITED NATIONS CONTROL! SOCIAL CREDIT SCORE IS THE FUTURE! VOTE RED PROTECTS AMERICA FROM CORRUPT DEMOCRATIC AGENDA!,0
1.84E+18,swoondrones,"Tramp chump #trump is a disgusting corrupt sleazy putrid lying fake bullying criminal narcissistic psychopath terrorist thug lunatic spoilt sore loser child wannabe gangster gutter trash pig rat.
 RNC party: no more country.
 VOTE DEMOCRATS 4 FREEDOM!!! :)
 
  https://t.co/iEHhF1Ghdl",1
1.84E+18,YankeeSense,Imagine if those MAGA rioters had gotten their hands on them! I shudder to think!,0
1.84E+18,AbbieXAcc,"@JoelWBerry Trump had many more than that, but fraud is the way of @TheDemocrats. Biden actually wasn't close to Trump, but lots of fraud made that, not actual votes by Americans. 
 Just like the primary where Harris got ZERO VOTES and 15 million votes were tossed out in the dictatorship.",0
1.84E+18,crsfructso,White Chick EXPOSES Kamala Harris After She LIED And DENIED People There... https://t.co/jiEE6SRTc5 via @YouTube,1
1.84E+18,twiztidct,"@AgentSelf99B @hodgetwins Wait, so MAGA has whinged for days that they didn't show up and now they do, you still complain. You guys are so flip floppy.",0
1.84E+18,successful77799,"@elonmusk The ONLY way we can achieve anything while we have the chance is through the high courts, and time is running out.
 Legal action to stop this.
 
 These criminals have filed legal action to keep dead people on the voter list.
 
 RNC, RED STATES, ETC should file legal actiono to block",0
1.84E+18,PaulaJo4GOP,@mercedesschlapp @realDonaldTrump Yes Trump is the peacemaker. https://t.co/e6tWtATZ3H,0
1.84E+18,gerardfianen,"@TeslaBoomerPapa @lhansen0 @ajtourville @Starlink Judging by the name-calling, you have now gone full MAGA.
 
 Sad to see.",0
1.84E+18,AlexC96531,@dom_lucre War mongers unite! What happened to the Democratic party that made them the party of wars?,0
1.84E+18,PaulTay12455040,"@nickberoxbe1989 @catturd2 @TheDemocrats @KamalaHarris Same as in England, illegals put up in 4 star hotels, free health care, money phones etc etc while taking money from pensioners. Disgusting.!!",1
1.84E+18,Sayitisntso5,"@culton_pau34936 @DumpDrumpf20 @CPAC Yes, I did. When I voted for Joe. 
 Maybe he'll just surprise you all and decide to stay in power like Trump did. 
 
 Trump never had any proof. 
 And thanks to Trump and the Supreme Court he'll have complete immunity. 
 
 Trump didn't give a damn about Ashli Babbit! And you still",0
1.84E+18,TwistedTruth69,@LauraLoomer @JDVance I laughed hysterically at this! Welcome to the RIGHT side MAGA on,0
1.84E+18,indu_desam,@kylenabecker Trump is absolutely right. Most of the media and their cronies who call themselves journalists are owned by DNC.,0
1.84E+18,Longine66322947,"@harris_wins Trump is pursuing an agenda at odds with the conservative agenda. 
 
 MAGA is not conservative but a racist agenda.",1
1.84E+18,redwhiskeypete,"@realDonaldTrump I've said again and again Trump does not post on this platform the shit he posts on Truth Social because normal Americans would see him as the lying lunatic he is. Today, he posted that Biden has blocked Hurricane rescue efforts on Truth Social.
 MAGA calls lying Free Speech.",1
1.84E+18,ugoala1979,@Willowsbyte @JoelOsteen I will say that most mega Church ministers are MAGA supporters who use their pulpits to hide their hypocrisy,0
